Code	NAME	FatherAccountKey	ActiveAccount	AcctCurrency	AccountType	LockManualTransaction	CashAccount	CfwRlvnt	BudgetAccount	RateExch	DistributionRuleRelevant	DistributionRule2Relevant	DistributionRule3Relevant	DistributionRule4Relevant	DistributionRule5Relevant	U_SYP_CBALC	U_CTA_PAT	U_SYP_CLCB
AcctCode	ACCTNAME	FatherNum	Postable	ActCurr	ActType	LocManTran	Finanse	CfwRlvnt	Budget	ExchRate	Dim1Relvnt	Dim2Relvnt	Dim3Relvnt	Dim4Relvnt	Dim5Relvnt	U_SYP_CBALC	U_CTA_PAT	U_SYP_CLCB
28524001	OTROS SUMINISTROS	2852	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2853	REPUESTOS	285	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
28531001	REPUESTOS Y ACCESORIOS	2853	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
28532001	MATERIALES DE MANTENIMIENTO	2853	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
28533001	HERRAMIENTAS	2853	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
28534001	INSUMOS QUÍMICOS	2853	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
28535001	COMPONENTES PARA INYECCIÓN	2853	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
286	ENVASES Y EMBALAJES	28	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
2861	ENVASES	286	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
28611001	ENVASES	2861	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2862	EMBALAJES	286	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
28621001	EMBALAJES	2862	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
29	DESVALORIZACIÓN DE EXISTENCIAS	100000000000000	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
291	MERCADERÍAS	29	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
2911	MERCADERÍAS MANUFACTURADAS	291	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29111001	DESV. MERCADERÍAS MANUFACTURADAS	2911	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2912	MERCADERÍAS DE EXTRACCIÓN	291	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29121001	DESV. MERCADERÍAS DE EXTRACCIÓN	2912	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2913	MERCADERÍAS AGROPECUARIAS Y PISCÍCOLAS	291	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29131001	DESV. MERCADERÍAS AGROPEC Y PISCÍCOLAS	2913	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2914	MERCADERÍAS INMUEBLES	291	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29141001	DESV. MERCADERÍAS INMUEBLES	2914	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2918	OTRAS MERCADERÍAS	291	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29181001	DESV. OTRAS MERCADERÍAS	2918	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
292	PRODUCTOS TERMINADOS	29	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
2921	PRODUCTOS MANUFACTURADOS	292	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29211001	DESV. PRODUCTOS MANUFACTURADOS	2921	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2922	PRODUCTOS DE EXTRACCIÓN TERMINADOS	292	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29221001	DESV. PRODUCTOS DE EXTRACCIÓN TERMINADOS	2922	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2923	PRODUCTOS AGROPECUARIOS Y PISCÍCOLAS TERMINADOS	292	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29231001	DESV. PROD AGROPEC Y PISCÍCOLAS TERMIN	2923	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2924	PRODUCTOS INMUEBLES	292	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29241001	DESV. PRODUCTOS INMUEBLES	2924	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2925	EXISTENCIAS DE SERVICIOS TERMINADOS	292	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29251001	DESV. EXISTENCIAS DE SERV TERMINADOS	2925	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2927	OTROS PRODUCTOS TERMINADOS	292	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29271001	DESV. OTROS PRODUCTOS TERMINADOS	2927	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2928	COSTOS DE FINANCIACIÓN – PRODUCTOS TERMINADOS	292	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29281001	DESV. CTO DE FINANCIAC - PROD TERMINADOS	2928	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
293	SUBPRODUCTOS, DESECHOS Y DESPERDICIOS	29	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
2931	SUBPRODUCTOS	293	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29311001	DESV. SUBPRODUCTOS	2931	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2932	DESECHOS Y DESPERDICIOS	293	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29321001	DESV. DESECHOS Y DESPERDICIOS	2932	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
294	PRODUCTOS EN PROCESO	29	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
2941	PRODUCTOS EN PROCESO DE MANUFACTURA	294	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29411001	DESV. PROD EN PROCESO DE MANUFACTURA	2941	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2942	PRODUCTOS EXTRAÍDOS EN PROCESO DE TRANSFORMACIÓN	294	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29421001	DESV. PROD EXTRAÍDOS EN PROC DE TRANSF	2942	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2943	PRODUCTOS AGROPECUARIOS Y PISCÍCOLAS EN PROCESO	294	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29431001	DESV. PROD AGROPEC Y PISCÍCOLAS EN PROC	2943	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2944	PRODUCTOS INMUEBLES EN PROCESO	294	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29441001	DESV. PRODUCTOS INMUEBLES EN PROCESO	2944	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2945	EXISTENCIAS DE SERVICIOS EN PROCESO	294	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29451001	DESV EXISTENCIAS DE SERVICIOS EN PROCESO	2945	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2947	OTROS PRODUCTOS EN PROCESO	294	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29471001	DESV. OTROS PRODUCTOS EN PROCESO	2947	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2948	COSTOS DE FINANCIACIÓN – PRODUCTOS EN PROCESO	294	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29481001	DESV. CTO DE FINANCIAC - PROD EN PROCESO	2948	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
295	MATERIAS PRIMAS	29	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
2951	MATERIAS PRIMAS PARA PRODUCTOS MANUFACTURADOS	295	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29511001	DESV. MATERIAS PRIMAS PARA PROD MANUFACT	2951	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2952	MATERIAS PRIMAS PARA PRODUCTOS DE EXTRACCIÓN	295	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29521001	DESV. MAT PRIMAS PARA PROD DE EXTRACCIÓN	2952	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2953	MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y PISCÍCOLAS	295	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29531001	DESV MAT PRIMAS PARA PROD AGROP Y PISCÍC	2953	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2954	MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES	295	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29541001	DESV. MAT PRIMAS PARA PROD INMUEBLES	2954	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
296	MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS	29	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
2961	MATERIALES AUXILIARES	296	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29611001	DESV. MATERIALES AUXILIARES	2961	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2962	SUMINISTROS	296	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29621001	DESV. SUMINISTROS	2962	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2963	REPUESTOS	296	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29631001	DESV. REPUESTOS	2963	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
297	ENVASES Y EMBALAJES	29	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
2971	ENVASES	297	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29711001	DESV. ENVASES	2971	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2972	EMBALAJES	297	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29721001	DESV. EMBALAJES	2972	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
298	EXISTENCIAS POR RECIBIR	29	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
2981	MERCADERÍAS	298	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29811001	DESV. MERCADERÍAS	2981	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2982	MATERIAS PRIMAS	298	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29821001	DESV. MATERIA PRIMAS	2982	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2983	MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS	298	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29831001	DESV. MAT AUXIL, SUMINISTROS Y REPUESTOS	2983	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
2984	ENVASES Y EMBALAJES	298	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
29841001	DESV. ENVASES Y EMBALAJES	2984	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30	INVERSIONES MOBILIARIAS	100000000000000	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
301	INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO	30	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
3011	INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DEUDA	301	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
30111001	VALORES EMITI O GARANTIZ POR EL ESTADO	3011	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30112001	VALORES EMITI POR EL SISTEMA FINANCIERO	3011	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30113001	VALORES EMITIDOS POR LAS EMPRESAS	3011	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30114001	VALORES EMITIDOS PARA OTRAS ENTIDADES	3011	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
302	INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DERECHO PATRIMONIAL	30	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
3021	CERTIFICADOS DE SUSCRIPCIÓN PREFERENTE	302	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
30211001	CERTIFICADOS DE SUSCRIPCIÓN PREFERENTE	3021	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3022	ACCIONES REPRESENTATIVAS DE CAPITAL SOCIAL - COMUNES	302	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
30221001	COSTO	3022	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30222001	VALOR RAZONABLE	3022	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30223001	PARTICIPACION PATRIMONIAL	3022	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3023	ACCIONES REPRESENTATIVAS DE CAPITAL SOCIAL - PREFERENTES	302	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
30231001	COSTO	3023	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30232001	VALOR RAZONABLE	3023	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30233001	PARTICIPACION PATRIMONIAL	3023	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3024	ACCIONES DE INVERSION	302	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
30241001	COSTO	3024	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30242001	VALOR RAZONABLE	3024	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30243001	PARTICIPACION PATRIMONIAL	3024	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3025	CERTIFICADOS DE PARTICIPACIÓN DE FONDOS DE INVERSION	302	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
30251001	COSTO	3025	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30252001	VALOR RAZONABLE	3025	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3026	CERTIFICADO DE PARTICIPACION EN FONDOS MUTUOS	302	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
30261001	COSTO	3026	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30262001	VALOR RAZONABLE	3026	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3027	PARTICIPACIONES EN ASOCIACIONES EN PARTICIPACION Y CONSORCIOS	302	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
30271001	COSTO	3027	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30272001	VALOR RAZONABLE	3027	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30273001	PARTICIPACION PATRIMONIAL	3027	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3028	OTROS TÍTULOS REPRESENTATIVOS DE PATRIMONIO	302	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
30281001	COSTO	3028	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
30282001	VALOR RAZONABLE	3028	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
308	INVERSIONES MOVILIARIAS - ACUERDO DE COMPRA	30	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
3081	INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO - ACUERDO DE COMPRA	308	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
30811001	INVERS A SER MANTENIDAS HASTA EL VCMTO	3081	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3082	INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DERECHO PATRIMONIAL - ACUERDO DE COMPRA	308	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
30821001	INSTRUM FINANC REPRESENTATIVOS DE DERECHO PATRIMONIAL	3082	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
31	INVERSIONES INMOBILIARIAS	100000000000000	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
311	TERRENOS	31	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
3111	URBANOS	311	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
31111001	VALOR RAZONABLE	3111	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
31112001	COSTO	3111	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
31113001	REEVALUACIÓN	3111	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3112	RURALES	311	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
31121001	VALOR RAZONABLE	3112	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
31122001	COSTO	3112	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
31123001	REEVALUACIÓN	3112	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
312	EDIFICACIONES	31	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
3121	EDIFICACIONES	312	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
31211001	VALOR RAZONABLE	3121	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
31212001	COSTO	3121	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
31213001	REEVALUACIÓN	3121	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
31214001	CTO DE FINANCIACIÓN - INVERS INMOBILIAR	3121	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
32	ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO	100000000000000	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
321	INVERSIONES INMOBILIARIAS	32	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
3211	TERRENOS	321	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
32111001	TERRENOS	3211	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3212	EDIFICACIONES	321	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
32121001	EDIFICACIONES	3212	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
322	INMUEBLES, MAQUINARIA Y EQUIPO	32	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
3221	TERRENOS	322	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
32211001	TERRENOS	3221	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3222	EDIFICACIONES	322	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
32221001	EDIFICACIONES	3222	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3223	MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN	322	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
32231001	MAQUINARIAS Y EQUIPOS DE EXPLOTACIÓN	3223	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3224	EQUIPO DE TRANSPORTE	322	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
32241001	EQUIPOS DE TRANSPORTE	3224	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3225	MUEBLES Y ENSERES	322	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
32251001	MUEBLES Y ENSERES	3225	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3226	EQUIPOS DIVERSOS	322	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
32261001	EQUIPOS DIVERSOS	3226	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3227	HERRAMIENTAS Y UNIDADES DE REEMPLAZO	322	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
32271001	HERRAMIENTAS Y UNIDADES DE REEMPLAZO	3227	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
33	INMUEBLES, MAQUINARIA Y EQUIPO	100000000000000	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
331	TERRENOS	33	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
3311	TERRENOS	331	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
33111001	INM. MAQ. EQP. - TERRENOS - COSTO	3311	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
33112001	INM. MAQ. EQP. - TERRENOS - REVALUACION	3311	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
332	EDIFICACIONES	33	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
3321	EDIFICACIONES ADMINISTRATIVAS	332	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
33211001	INM MAQ EQP - EDIFIC. ADM. - COSTO	3321	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
33212001	INM MAQ EQP - EDIFIC. ADM. - REVALUACION	3321	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
33213001	INM MAQ EQP - EDIFIC ADM - FINANCIACIÓN	3321	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
3322	ALMACENES	332	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
33221001	INM. MAQ. EQP. - ALMACENES. - COSTO	3322	tYES	##	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
